%time,field.header.seq,field.header.stamp,field.header.frame_id,field.gps.header.seq,field.gps.header.stamp,field.gps.header.frame_id,field.gps.status.status,field.gps.status.service,field.gps.latitude,field.gps.longitude,field.gps.altitude,field.gps.position_covariance0,field.gps.position_covariance1,field.gps.position_covariance2,field.gps.position_covariance3,field.gps.position_covariance4,field.gps.position_covariance5,field.gps.position_covariance6,field.gps.position_covariance7,field.gps.position_covariance8,field.gps.position_covariance_type,field.heading,field.roll,field.pitch,field.mode
1551343871260270305,4696,1551343871259993400,gps_frame,0,1551343871259993400,gps_frame,4,0,39.9557905637,116.314071823,54.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.89999997616,8.0,0
1551343871345407795,4697,1551343871345128962,gps_frame,0,1551343871345128962,gps_frame,4,0,39.9557906192,116.314063249,54.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.89999997616,8.0,0
1551343871452083382,4698,1551343871451745616,gps_frame,0,1551343871451745616,gps_frame,4,0,39.9557906795,116.314054633,54.843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.89999997616,8.0,0
1551343871542336291,4699,1551343871542016940,gps_frame,0,1551343871542016940,gps_frame,4,0,39.9557907423,116.314045918,54.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.89999997616,8.0,0
1551343871655086763,4700,1551343871654706530,gps_frame,0,1551343871654706530,gps_frame,4,0,39.9557908042,116.314037149,54.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.89999997616,8.0,0
1551343871741524152,4701,1551343871741219085,gps_frame,0,1551343871741219085,gps_frame,4,0,39.9557908608,116.314028385,54.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.89999997616,8.0,0
1551343871855009310,4702,1551343871854615132,gps_frame,0,1551343871854615132,gps_frame,4,0,39.9557910043,116.314019456,54.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.89999997616,8.0,0
1551343871945509898,4703,1551343871945186010,gps_frame,0,1551343871945186010,gps_frame,4,0,39.9557909922,116.314010605,54.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.89999997616,8.0,0
1551343872066463992,4704,1551343872066188630,gps_frame,0,1551343872066188630,gps_frame,4,0,39.9557911947,116.314001534,54.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.89999997616,8.0,0
1551343872144452552,4705,1551343872144124227,gps_frame,0,1551343872144124227,gps_frame,4,0,39.9557913327,116.313992545,54.841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.89999997616,8.0,0
1551343872251586163,4706,1551343872251263950,gps_frame,0,1551343872251263950,gps_frame,4,0,39.955791483,116.313983442,54.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.89999997616,8.0,0
1551343872340784422,4707,1551343872340491373,gps_frame,0,1551343872340491373,gps_frame,4,0,39.9557917165,116.313974224,54.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.29999995232,9.0,0
1551343872459376416,4708,1551343872459020221,gps_frame,0,1551343872459020221,gps_frame,4,0,39.9557917795,116.313965015,54.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.29999995232,9.0,0
1551343872541051487,4709,1551343872540731166,gps_frame,0,1551343872540731166,gps_frame,4,0,39.9557919387,116.313955686,54.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.29999995232,9.0,0
1551343872653016737,4710,1551343872652628950,gps_frame,0,1551343872652628950,gps_frame,4,0,39.9557921498,116.313946297,54.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.29999995232,9.0,0
1551343872740383445,4711,1551343872740091174,gps_frame,0,1551343872740091174,gps_frame,4,0,39.9557923207,116.313936801,54.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.29999995232,9.0,0
1551343872855066845,4712,1551343872854674478,gps_frame,0,1551343872854674478,gps_frame,4,0,39.955792441,116.313927335,54.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.29999995232,9.0,0
1551343872941275559,4713,1551343872940919528,gps_frame,0,1551343872940919528,gps_frame,4,0,39.9557926462,116.313917753,54.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.29999995232,9.0,0
1551343873060931418,4714,1551343873060624104,gps_frame,0,1551343873060624104,gps_frame,4,0,39.9557929778,116.313908106,54.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.29999995232,9.0,0
1551343873141390533,4715,1551343873141073965,gps_frame,0,1551343873141073965,gps_frame,4,0,39.9557931995,116.313898413,54.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.29999995232,9.0,0
1551343873256034629,4716,1551343873255734810,gps_frame,0,1551343873255734810,gps_frame,4,0,39.9557934377,116.313888624,54.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.29999995232,9.0,0
1551343873345332827,4717,1551343873344997200,gps_frame,0,1551343873344997200,gps_frame,4,0,39.9557939537,116.313878752,54.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.29999995232,11.0,0
1551343873450909726,4718,1551343873450571622,gps_frame,0,1551343873450571622,gps_frame,4,0,39.955794112,116.313868883,54.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.29999995232,11.0,0
1551343873545085924,4719,1551343873544719029,gps_frame,0,1551343873544719029,gps_frame,4,0,39.9557943917,116.313858982,54.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.29999995232,11.0,0
1551343873656768664,4720,1551343873656433788,gps_frame,0,1551343873656433788,gps_frame,4,0,39.955794683,116.313849002,54.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.29999995232,11.0,0
1551343873741141684,4721,1551343873740984715,gps_frame,0,1551343873740984715,gps_frame,4,0,39.9557949578,116.313839007,54.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.29999995232,11.0,0
1551343873855995824,4722,1551343873855661776,gps_frame,0,1551343873855661776,gps_frame,4,0,39.9557952287,116.313828848,54.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.29999995232,11.0,0
1551343873940943551,4723,1551343873940720322,gps_frame,0,1551343873940720322,gps_frame,4,0,39.9557955243,116.313818687,54.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.29999995232,11.0,0
1551343874062870568,4724,1551343874062481298,gps_frame,0,1551343874062481298,gps_frame,4,0,39.9557958303,116.313808442,54.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.29999995232,11.0,0
1551343874142907793,4725,1551343874142572368,gps_frame,0,1551343874142572368,gps_frame,4,0,39.9557961607,116.313798158,54.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.29999995232,11.0,0
1551343874258314241,4726,1551343874258116501,gps_frame,0,1551343874258116501,gps_frame,4,0,39.9557964635,116.313787864,54.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.29999995232,11.0,0
1551343874346581282,4727,1551343874346207761,gps_frame,0,1551343874346207761,gps_frame,4,0,39.9557965543,116.313777559,54.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.29999995232,11.0,0
1551343874459882165,4728,1551343874459567475,gps_frame,0,1551343874459567475,gps_frame,4,0,39.9557968583,116.313767019,54.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.29999995232,11.0,0
1551343874546423373,4729,1551343874546093600,gps_frame,0,1551343874546093600,gps_frame,4,0,39.9557972223,116.313756564,54.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.29999995232,11.0,0
1551343874654330012,4730,1551343874653987298,gps_frame,0,1551343874653987298,gps_frame,4,0,39.955797523,116.313746068,54.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.29999995232,11.0,0
1551343874740901642,4731,1551343874740657197,gps_frame,0,1551343874740657197,gps_frame,4,0,39.955797867,116.313735401,54.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.29999995232,11.0,0
1551343874855742978,4732,1551343874855416824,gps_frame,0,1551343874855416824,gps_frame,4,0,39.9557982393,116.313724724,54.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.29999995232,11.0,0
1551343874942205389,4733,1551343874941890178,gps_frame,0,1551343874941890178,gps_frame,4,0,39.9557985638,116.313714035,54.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.29999995232,11.0,0
1551343875060942098,4734,1551343875060615704,gps_frame,0,1551343875060615704,gps_frame,4,0,39.9557988543,116.313703233,54.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.29999995232,11.0,0
1551343875145814869,4735,1551343875145447197,gps_frame,0,1551343875145447197,gps_frame,4,0,39.9557992008,116.313692327,54.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.29999995232,11.0,0
1551343875257344292,4736,1551343875256963521,gps_frame,0,1551343875256963521,gps_frame,4,0,39.9557995277,116.313681433,54.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.29999995232,11.0,0
1551343875343373170,4737,1551343875343090609,gps_frame,0,1551343875343090609,gps_frame,4,0,39.9557998692,116.313670606,54.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.29999995232,12.0,0
1551343875455799479,4738,1551343875455515999,gps_frame,0,1551343875455515999,gps_frame,4,0,39.9558002185,116.313659503,54.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.29999995232,12.0,0
1551343875545844677,4739,1551343875545525081,gps_frame,0,1551343875545525081,gps_frame,4,0,39.9558004915,116.313648464,54.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.29999995232,12.0,0
1551343875655049347,4740,1551343875654695901,gps_frame,0,1551343875654695901,gps_frame,4,0,39.9558008767,116.31363728,54.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.29999995232,12.0,0
1551343875745392862,4741,1551343875745060914,gps_frame,0,1551343875745060914,gps_frame,4,0,39.9558012515,116.313626089,54.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.29999995232,12.0,0
1551343875851165639,4742,1551343875850796207,gps_frame,0,1551343875850796207,gps_frame,4,0,39.9558015418,116.313614857,54.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.29999995232,12.0,0
1551343875941564195,4743,1551343875941241155,gps_frame,0,1551343875941241155,gps_frame,4,0,39.9558019152,116.313603666,54.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.29999995232,12.0,0
1551343876060975371,4744,1551343876060741486,gps_frame,0,1551343876060741486,gps_frame,4,0,39.9558022927,116.313592165,54.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.29999995232,12.0,0
1551343876141281374,4745,1551343876140959471,gps_frame,0,1551343876140959471,gps_frame,4,0,39.955802649,116.313580776,54.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.29999995232,12.0,0
1551343876264401009,4746,1551343876264066543,gps_frame,0,1551343876264066543,gps_frame,4,0,39.9558029765,116.313569281,54.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.29999995232,12.0,0
1551343876342926319,4747,1551343876342601867,gps_frame,0,1551343876342601867,gps_frame,4,0,39.9558033682,116.313557712,54.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,13.0,0
1551343876460019503,4748,1551343876459661610,gps_frame,0,1551343876459661610,gps_frame,4,0,39.955803704,116.313546111,54.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,13.0,0
1551343876544966273,4749,1551343876544648975,gps_frame,0,1551343876544648975,gps_frame,4,0,39.9558040222,116.313534466,54.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,13.0,0
1551343876655491645,4750,1551343876655107596,gps_frame,0,1551343876655107596,gps_frame,4,0,39.955804339,116.313522758,54.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,13.0,0
1551343876742649813,4751,1551343876742309738,gps_frame,0,1551343876742309738,gps_frame,4,0,39.9558046988,116.313510976,54.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,13.0,0
1551343876852503338,4752,1551343876852200490,gps_frame,0,1551343876852200490,gps_frame,4,0,39.9558050255,116.313499225,54.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,13.0,0
1551343876940535690,4753,1551343876940185866,gps_frame,0,1551343876940185866,gps_frame,4,0,39.9558053952,116.313487354,54.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,13.0,0
1551343877060108786,4754,1551343877059773351,gps_frame,0,1551343877059773351,gps_frame,4,0,39.9558057838,116.313475409,54.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,13.0,0
1551343877140599528,4755,1551343877140305691,gps_frame,0,1551343877140305691,gps_frame,4,0,39.9558061212,116.313463438,54.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,13.0,0
1551343877256659316,4756,1551343877256316836,gps_frame,0,1551343877256316836,gps_frame,4,0,39.9558064712,116.313451467,54.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,13.0,0
1551343877342351200,4757,1551343877342174291,gps_frame,0,1551343877342174291,gps_frame,4,0,39.9558067442,116.313439329,54.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343877456100398,4758,1551343877455718759,gps_frame,0,1551343877455718759,gps_frame,4,0,39.9558071145,116.313427165,54.809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343877545906879,4759,1551343877545552260,gps_frame,0,1551343877545552260,gps_frame,4,0,39.9558074933,116.313415109,54.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343877654481076,4760,1551343877654171591,gps_frame,0,1551343877654171591,gps_frame,4,0,39.9558077952,116.313402737,54.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343877740379493,4761,1551343877740045405,gps_frame,0,1551343877740045405,gps_frame,4,0,39.9558081522,116.313390467,54.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343877856819851,4762,1551343877856524916,gps_frame,0,1551343877856524916,gps_frame,4,0,39.9558084557,116.313378103,54.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343877941517800,4763,1551343877941197473,gps_frame,0,1551343877941197473,gps_frame,4,0,39.9558088288,116.313365714,54.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343878065483807,4764,1551343878065155632,gps_frame,0,1551343878065155632,gps_frame,4,0,39.9558092145,116.313353189,54.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343878146335971,4765,1551343878146032185,gps_frame,0,1551343878146032185,gps_frame,4,0,39.9558095482,116.313340651,54.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343878255488573,4766,1551343878255104508,gps_frame,0,1551343878255104508,gps_frame,4,0,39.955809964,116.313327968,54.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343878340976217,4767,1551343878340772610,gps_frame,0,1551343878340772610,gps_frame,4,0,39.9558104005,116.313315198,54.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343878460942056,4768,1551343878460655292,gps_frame,0,1551343878460655292,gps_frame,4,0,39.9558107802,116.313302579,54.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343878543396657,4769,1551343878543084856,gps_frame,0,1551343878543084856,gps_frame,4,0,39.9558111162,116.313289745,54.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343878656019712,4770,1551343878655731492,gps_frame,0,1551343878655731492,gps_frame,4,0,39.9558115477,116.31327684,54.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343878745889578,4771,1551343878745604280,gps_frame,0,1551343878745604280,gps_frame,4,0,39.9558119067,116.313264035,54.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343878857254442,4772,1551343878857028447,gps_frame,0,1551343878857028447,gps_frame,4,0,39.9558122885,116.313251089,54.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343878946517324,4773,1551343878946245547,gps_frame,0,1551343878946245547,gps_frame,4,0,39.9558127477,116.313238042,54.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343879059592405,4774,1551343879059282900,gps_frame,0,1551343879059282900,gps_frame,4,0,39.9558130367,116.313225065,54.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343879142875180,4775,1551343879142551656,gps_frame,0,1551343879142551656,gps_frame,4,0,39.955813464,116.313211961,54.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343879259081457,4776,1551343879258808755,gps_frame,0,1551343879258808755,gps_frame,4,0,39.9558138328,116.313198975,54.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343879342433482,4777,1551343879342165286,gps_frame,0,1551343879342165286,gps_frame,4,0,39.955814246,116.313185814,54.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343879453218675,4778,1551343879453031335,gps_frame,0,1551343879453031335,gps_frame,4,0,39.9558145622,116.313172781,54.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343879542216108,4779,1551343879542034289,gps_frame,0,1551343879542034289,gps_frame,4,0,39.9558150543,116.313159551,54.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343879656405902,4780,1551343879656098317,gps_frame,0,1551343879656098317,gps_frame,4,0,39.9558154075,116.313146321,54.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343879745936370,4781,1551343879745650725,gps_frame,0,1551343879745650725,gps_frame,4,0,39.9558158713,116.313133075,54.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343879857143101,4782,1551343879856790478,gps_frame,0,1551343879856790478,gps_frame,4,0,39.9558162665,116.313119766,54.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343879947026123,4783,1551343879946692274,gps_frame,0,1551343879946692274,gps_frame,4,0,39.9558166983,116.313106384,54.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343880065951648,4784,1551343880065780387,gps_frame,0,1551343880065780387,gps_frame,4,0,39.9558171692,116.313092986,54.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343880149862918,4785,1551343880149578322,gps_frame,0,1551343880149578322,gps_frame,4,0,39.9558176305,116.313079522,54.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343880259475322,4786,1551343880259201065,gps_frame,0,1551343880259201065,gps_frame,4,0,39.9558180102,116.313066011,54.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343880342623769,4787,1551343880342307725,gps_frame,0,1551343880342307725,gps_frame,4,0,39.9558185018,116.31305256,54.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.10000002384,12.0,0
1551343880461205748,4788,1551343880460867096,gps_frame,0,1551343880460867096,gps_frame,4,0,39.955819019,116.313038921,54.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.10000002384,12.0,0
1551343880545849904,4789,1551343880545547320,gps_frame,0,1551343880545547320,gps_frame,4,0,39.9558194382,116.313025269,54.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.10000002384,12.0,0
1551343880657200208,4790,1551343880656851406,gps_frame,0,1551343880656851406,gps_frame,4,0,39.9558199305,116.313011638,54.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.10000002384,12.0,0
1551343880745986779,4791,1551343880745638669,gps_frame,0,1551343880745638669,gps_frame,4,0,39.9558204203,116.312997988,54.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.10000002384,12.0,0
1551343880855974923,4792,1551343880855664468,gps_frame,0,1551343880855664468,gps_frame,4,0,39.9558208692,116.312984195,54.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.10000002384,12.0,0
1551343880942550526,4793,1551343880942260217,gps_frame,0,1551343880942260217,gps_frame,4,0,39.9558214088,116.312970444,54.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.10000002384,12.0,0
1551343881062607265,4794,1551343881062316298,gps_frame,0,1551343881062316298,gps_frame,4,0,39.9558218352,116.312956503,54.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.10000002384,12.0,0
1551343881146559681,4795,1551343881146265945,gps_frame,0,1551343881146265945,gps_frame,4,0,39.9558223848,116.312942668,54.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.10000002384,12.0,0
1551343881262552324,4796,1551343881262208881,gps_frame,0,1551343881262208881,gps_frame,4,0,39.9558227735,116.312928802,54.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.10000002384,12.0,0
1551343881346499000,4797,1551343881346180317,gps_frame,0,1551343881346180317,gps_frame,4,0,39.9558232788,116.312914718,54.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343881459409614,4798,1551343881459117033,gps_frame,0,1551343881459117033,gps_frame,4,0,39.9558236627,116.312900722,54.803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343881542315963,4799,1551343881541993956,gps_frame,0,1551343881541993956,gps_frame,4,0,39.955824066,116.312886694,54.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343881659040420,4800,1551343881658738315,gps_frame,0,1551343881658738315,gps_frame,4,0,39.9558246038,116.312872602,54.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343881743599757,4801,1551343881743350896,gps_frame,0,1551343881743350896,gps_frame,4,0,39.9558249433,116.31285845,54.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343881856948997,4802,1551343881856631834,gps_frame,0,1551343881856631834,gps_frame,4,0,39.9558253593,116.312844275,54.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343881946779867,4803,1551343881946547914,gps_frame,0,1551343881946547914,gps_frame,4,0,39.955825769,116.312830088,54.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343882068628395,4804,1551343882068276071,gps_frame,0,1551343882068276071,gps_frame,4,0,39.9558261335,116.312815825,54.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343882142973621,4805,1551343882142663100,gps_frame,0,1551343882142663100,gps_frame,4,0,39.9558265138,116.312801512,54.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343882252297557,4806,1551343882252061343,gps_frame,0,1551343882252061343,gps_frame,4,0,39.9558268182,116.312787222,54.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.20000004768,11.0,0
1551343882346176667,4807,1551343882345779071,gps_frame,0,1551343882345779071,gps_frame,4,0,39.9558271342,116.312772916,54.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.5,10.0,0
1551343882461434133,4808,1551343882461209233,gps_frame,0,1551343882461209233,gps_frame,4,0,39.9558274768,116.312758655,54.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.5,10.0,0
1551343882541680270,4809,1551343882541340431,gps_frame,0,1551343882541340431,gps_frame,4,0,39.9558277045,116.31274433,54.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.5,10.0,0
1551343882656661331,4810,1551343882656307769,gps_frame,0,1551343882656307769,gps_frame,4,0,39.9558279998,116.312729993,54.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.5,10.0,0
1551343882741346324,4811,1551343882741023554,gps_frame,0,1551343882741023554,gps_frame,4,0,39.9558282157,116.312715751,54.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.5,10.0,0
1551343882856176292,4812,1551343882855820300,gps_frame,0,1551343882855820300,gps_frame,4,0,39.9558285022,116.312701472,54.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.5,10.0,0
