num lon lat alt item
84 112.8708032172638 28.10802042271695 0.0 3382
85 112.8707852786051 28.1079944710922 0.0 3375
86 112.8707542181261 28.10795912618455 0.0 3364
87 112.870729638807 28.10792353947162 0.0 3353
88 112.8707108792318 28.10789643331308 0.0 3344
89 112.8706907632812 28.10787001570384 0.0 3335
90 112.8706722930203 28.10784607698149 0.0 3327
91 112.870644235919 28.10781607251734 0.0 3315
92 112.8706179209297 28.10779601698938 0.0 3306
93 112.8705864252422 28.10778148331028 0.0 3297
94 112.8705480090833 28.10777559289894 0.0 3287
95 112.8705156833871 28.10778182479585 0.0 3278
96 112.8704719896352 28.10779580073294 0.0 3266
97 112.8704285784721 28.10781480310148 0.0 3253
98 112.870387500137 28.10785264941787 0.0 3237
99 112.8703732020073 28.10788503753671 0.0 3227
100 112.8703665186179 28.10793114477898 0.0 3214
101 112.8703632890946 28.10798000293808 0.0 3200
102 112.8703548271967 28.10803485943229 0.0 3185
103 112.8703404196033 28.10807464227593 0.0 3175
104 112.8703287259584 28.10810237589147 0.0 3167
105 112.8703041222732 28.10814040071939 0.0 3155
106 112.8702755785444 28.10817010830837 0.0 3144
107 112.8702391371635 28.10819181265959 0.0 3133
108 112.8701924157276 28.10820404433289 0.0 3120
109 112.8701517098196 28.10820876633038 0.0 3109
110 112.8701078887232 28.10820930220605 0.0 3099
111 112.8700658855857 28.10820487482414 0.0 3088
112 112.8700254585945 28.10819293300111 0.0 3077
113 112.8699844416811 28.10817467209846 0.0 3065
114 112.8699581926875 28.10815677860436 0.0 3057
115 112.8699271971145 28.10812138022634 0.0 3045
116 112.8699127751368 28.10808951011436 0.0 3035
117 112.8698973412691 28.10805518370008 0.0 3025
118 112.8698834495347 28.10802501203674 0.0 3016
119 112.869865914718 28.10799060188845 0.0 3004
120 112.8698445346924 28.10796787989227 0.0 2995
121 112.8698227691168 28.10795293926472 0.0 2987
122 112.8698008627567 28.10794186746296 0.0 2980
123 112.8697722012416 28.10793205185255 0.0 2971
124 112.8697328349196 28.10792199743866 0.0 2959
125 112.8696833254772 28.10793114243974 0.0 2945
126 112.869644669108 28.10795236126829 0.0 2934
127 112.8696085009484 28.10797539199889 0.0 2922
128 112.8695862554264 28.1079939899174 0.0 2913
129 112.8695723598601 28.10802417642192 0.0 2903
130 112.8695491903191 28.10806665717401 0.0 2889
131 112.8695329194874 28.10809678358105 0.0 2879
132 112.8695090488839 28.10812714333543 0.0 2868
133 112.8694872981666 28.10815291850115 0.0 2859
134 112.8694570607102 28.10817892470779 0.0 2848
135 112.8694341946352 28.10819070074238 0.0 2843
136 112.8693968675326 28.10819602978408 0.0 2833
137 112.8693492545252 28.10820195403506 0.0 2820
138 112.8693056155276 28.10819403145371 0.0 2808
139 112.8692443383537 28.10816521661833 0.0 2792
140 112.8692074772748 28.10813001309665 0.0 2778
141 112.8691767920589 28.10810806884017 0.0 2768
142 112.8691340609684 28.10809168292927 0.0 2756
143 112.8690992343117 28.10808153184417 0.0 2746
144 112.8690604263829 28.10807143918768 0.0 2736
145 112.8690196016974 28.10806925405069 0.0 2725
146 112.8689857458073 28.10806886926335 0.0 2717
147 112.8689525682352 28.1080774964014 0.0 2708
148 112.8689140901477 28.10809554602353 0.0 2696
149 112.8688737372551 28.10812624632799 0.0 2682
150 112.8688446179053 28.10815173249087 0.0 2671
151 112.8688253630149 28.10818757654777 0.0 2659
152 112.8688145795646 28.108213467564 0.0 2652
153 112.86880420597 28.10824268126913 0.0 2643
154 112.8687970395546 28.10828573040597 0.0 2631
155 112.8687859143945 28.10832334042493 0.0 2620
156 112.8687796451459 28.10836071591329 0.0 2610
157 112.8687721070712 28.10840236583838 0.0 2599
158 112.8687607979694 28.10844481127801 0.0 2587
159 112.8687472806211 28.10847654673254 0.0 2578
160 112.8687261314155 28.10850250172159 0.0 2570
161 112.8686984045872 28.10852907788185 0.0 2561
162 112.868664204245 28.10855185851917 0.0 2551
163 112.8686226189913 28.10856476848353 0.0 2542
164 112.868569925128 28.1085724000833 0.0 2531
165 112.8685062867003 28.10857630864978 0.0 2515
166 112.8684454569398 28.10857630717038 0.0 2502
167 112.8684029268983 28.10857112535441 0.0 2492
168 112.8683517257564 28.10856925609471 0.0 2479
169 112.8682992226587 28.10856431478458 0.0 2466
170 112.8682314058164 28.10856143315516 0.0 2451
171 112.8681666070399 28.10855141249065 0.0 2435
172 112.8681309579827 28.10854712538161 0.0 438
